date,temperature_mean,temperature_max,temperature_min,rainfall,district
2023-04-27,19.94,24.61,16.42,0.66,Karonga
2023-04-28,20.36,24.75,16.56,0.46,Karonga
2023-04-29,21.46,25.57,17.96,3.47,Karonga
2023-04-30,22.04,26.28,18.47,6.81,Karonga
2023-05-01,20.75,24.82,17.03,1.83,Karonga
2023-05-02,19.37,24.01,15.47,0.64,Karonga
2023-05-03,18.71,23.24,14.89,0.3,Karonga
2023-05-04,19.92,24.42,16.13,0.64,Karonga
2023-05-05,20.59,25.0,16.77,0.69,Karonga
2023-05-06,20.67,25.25,17.27,0.25,Karonga
2023-05-07,19.48,24.16,15.52,0.11,Karonga
2023-05-08,19.6,24.25,15.59,0.11,Karonga
2023-05-09,19.79,24.31,15.85,0.09,Karonga
2023-05-10,19.82,24.1,15.91,0.23,Karonga
2023-05-11,20.13,23.8,16.87,0.38,Karonga
2023-05-12,21.12,25.22,18.26,0.46,Karonga
2023-05-13,21.5,25.45,18.47,0.69,Karonga
2023-05-14,21.68,25.91,18.43,0.74,Karonga
2023-05-15,21.73,25.76,18.83,0.81,Karonga
2023-05-16,21.48,25.54,18.38,0.76,Karonga
2023-05-17,20.82,24.94,18.16,0.95,Karonga
2023-05-18,21.13,25.64,17.27,0.37,Karonga
2023-05-19,21.03,25.77,17.45,0.12,Karonga
2023-05-20,21.16,26.24,16.98,0.06,Karonga
2023-05-21,20.92,25.59,17.04,0.02,Karonga
2023-05-22,21.9,26.28,18.3,0.06,Karonga
2023-05-23,22.06,26.08,19.31,0.19,Karonga
2023-05-24,21.49,25.71,18.44,0.11,Karonga
2023-05-25,20.53,25.36,17.09,0.02,Karonga
2023-05-26,19.63,24.46,16.22,0.04,Karonga
2023-05-27,19.46,24.22,15.55,0.11,Karonga
2023-05-28,19.76,24.18,16.16,0.18,Karonga
2023-05-29,20.28,24.39,16.97,0.22,Karonga
2023-05-30,19.67,24.13,16.21,0.15,Karonga
2023-05-31,19.67,24.74,16.0,0.21,Karonga
2023-06-01,20.48,25.36,16.78,0.44,Karonga
2023-06-02,21.0,25.92,17.6,0.44,Karonga
2023-06-03,21.49,25.92,17.9,0.75,Karonga
2023-06-04,21.78,26.02,18.78,0.63,Karonga
2023-06-05,21.82,26.36,18.49,0.2,Karonga
2023-06-06,21.58,26.18,17.82,0.46,Karonga
2023-06-07,20.35,25.01,16.63,0.06,Karonga
2023-06-08,20.42,24.89,16.16,0.47,Karonga
2023-06-09,21.57,26.08,17.84,0.18,Karonga
2023-06-10,21.88,26.23,18.51,0.01,Karonga
2023-06-11,21.17,25.72,17.88,0.0,Karonga
2023-06-12,20.7,25.12,16.51,0.0,Karonga
2023-06-13,21.11,26.15,17.07,0.0,Karonga
2023-06-14,20.68,26.05,15.87,0.0,Karonga
2023-06-15,19.88,25.02,15.56,0.0,Karonga
2023-06-16,18.71,24.39,14.57,0.0,Karonga
2023-06-17,17.98,23.74,12.81,0.0,Karonga
2023-06-18,18.23,23.58,13.94,0.0,Karonga
2023-06-19,19.02,24.33,14.11,0.0,Karonga
2023-06-20,19.59,24.87,14.86,0.0,Karonga
2023-06-21,19.06,24.47,14.79,0.0,Karonga
2023-06-22,18.87,24.32,14.13,0.0,Karonga
2023-06-23,18.56,23.61,14.21,0.0,Karonga
2023-06-24,17.51,22.76,13.76,0.0,Karonga
2023-06-25,18.0,22.95,14.61,0.01,Karonga
2023-06-26,17.49,23.05,12.69,0.0,Karonga
2023-06-27,17.78,23.88,12.44,0.0,Karonga
2023-06-28,18.08,23.91,13.03,0.0,Karonga
2023-06-29,18.16,23.89,13.52,0.0,Karonga
2023-06-30,18.32,24.03,13.58,0.0,Karonga
2023-07-01,18.0,23.38,13.86,0.0,Karonga
2023-07-02,18.14,23.06,14.27,0.0,Karonga
2023-07-03,17.77,23.0,13.8,0.0,Karonga
2023-07-04,18.09,23.26,13.8,0.0,Karonga
2023-07-05,18.09,23.23,13.69,0.13,Karonga
2023-07-06,18.03,23.17,14.34,0.13,Karonga
2023-07-07,17.87,22.83,14.07,0.24,Karonga
2023-07-08,18.42,23.5,14.84,0.2,Karonga
2023-07-09,19.19,24.84,14.52,0.03,Karonga
2023-07-10,20.75,26.34,15.89,0.0,Karonga
2023-07-11,20.47,25.54,16.68,0.03,Karonga
2023-07-12,17.71,21.78,15.08,0.04,Karonga
2023-07-13,17.46,22.35,13.87,0.02,Karonga
2023-07-14,16.6,22.12,12.55,0.01,Karonga
2023-07-15,16.65,22.84,11.44,0.0,Karonga
2023-07-16,17.35,23.28,12.89,0.0,Karonga
2023-07-17,17.56,23.66,12.32,0.0,Karonga
2023-07-18,18.44,24.31,14.1,0.0,Karonga
2023-07-19,19.48,24.97,14.81,0.0,Karonga
2023-07-20,19.96,25.42,16.01,0.02,Karonga
2023-07-21,19.54,24.96,14.55,0.02,Karonga
2023-07-22,19.73,24.92,15.42,0.03,Karonga
2023-07-23,19.73,24.87,15.28,0.03,Karonga
2023-07-24,20.37,25.66,16.71,0.02,Karonga
2023-07-25,19.74,25.57,15.67,0.05,Karonga
2023-07-26,18.61,24.82,13.48,0.01,Karonga
2023-07-27,18.4,24.52,13.08,0.02,Karonga
2023-07-28,19.01,25.09,14.06,0.07,Karonga
2023-07-29,19.94,26.15,14.72,0.03,Karonga
2023-07-30,20.85,27.25,15.93,0.01,Karonga
2023-07-31,20.37,26.81,15.51,0.0,Karonga
2023-08-01,19.48,25.71,14.01,0.08,Karonga
2023-08-02,18.98,23.4,15.65,0.43,Karonga
2023-08-03,17.33,22.08,13.45,0.28,Karonga
2023-08-04,17.73,23.51,12.94,0.15,Karonga
2023-08-05,19.83,25.4,14.78,0.35,Karonga
2023-08-06,20.47,25.62,16.99,0.36,Karonga
2023-08-07,19.93,25.65,15.76,0.38,Karonga
2023-08-08,20.03,25.7,15.79,0.34,Karonga
2023-08-09,19.97,25.52,15.74,1.6,Karonga
2023-08-10,18.82,24.27,14.7,1.94,Karonga
2023-08-11,18.26,24.26,13.11,2.11,Karonga
2023-08-12,18.94,25.03,13.57,0.39,Karonga
2023-08-13,20.04,25.53,15.48,0.92,Karonga
2023-08-14,21.53,27.26,16.91,0.12,Karonga
2023-08-15,22.46,28.44,17.32,0.0,Karonga
2023-08-16,22.08,27.72,17.58,0.0,Karonga
2023-08-17,21.91,27.43,17.06,0.0,Karonga
2023-08-18,22.04,28.0,16.85,0.0,Karonga
2023-08-19,22.1,28.51,16.88,0.0,Karonga
2023-08-20,22.48,28.94,16.98,0.0,Karonga
2023-08-21,22.67,29.67,16.69,0.0,Karonga
2023-08-22,22.91,29.7,17.36,0.0,Karonga
2023-08-23,23.11,29.67,17.56,0.0,Karonga
2023-08-24,22.93,29.51,17.46,0.03,Karonga
2023-08-25,23.24,29.82,17.55,0.04,Karonga
2023-08-26,24.17,30.67,18.87,0.1,Karonga
2023-08-27,23.86,29.69,18.26,0.06,Karonga
2023-08-28,22.23,26.95,18.7,0.28,Karonga
2023-08-29,20.13,24.69,17.1,0.07,Karonga
2023-08-30,20.33,26.21,16.34,0.0,Karonga
2023-08-31,21.42,27.65,16.09,0.0,Karonga
2023-09-01,22.58,28.96,16.86,0.0,Karonga
2023-09-02,23.24,29.33,17.62,0.0,Karonga
2023-09-03,23.55,29.26,18.28,0.05,Karonga
2023-09-04,23.17,28.95,18.37,0.05,Karonga
2023-09-05,22.97,29.47,17.04,0.01,Karonga
2023-09-06,24.17,31.41,17.95,0.01,Karonga
2023-09-07,24.1,30.7,18.52,0.02,Karonga
2023-09-08,23.54,29.88,18.19,0.0,Karonga
2023-09-09,23.18,29.96,17.25,0.01,Karonga
2023-09-10,23.34,29.78,17.43,0.0,Karonga
2023-09-11,24.71,31.59,18.53,0.01,Karonga
2023-09-12,25.7,32.37,19.89,0.01,Karonga
2023-09-13,25.05,30.48,20.32,0.07,Karonga
2023-09-14,23.79,29.16,19.48,0.07,Karonga
2023-09-15,24.08,29.95,18.85,0.03,Karonga
2023-09-16,24.1,30.87,18.11,0.0,Karonga
2023-09-17,24.62,31.79,18.44,0.0,Karonga
2023-09-18,24.85,31.43,18.66,0.0,Karonga
2023-09-19,24.33,30.46,18.68,0.0,Karonga
2023-09-20,24.61,31.2,18.64,0.0,Karonga
2023-09-21,25.11,31.46,19.2,0.0,Karonga
2023-09-22,25.27,31.11,19.28,0.0,Karonga
2023-09-23,25.43,31.31,19.73,0.0,Karonga
2023-09-24,25.14,31.4,19.32,0.0,Karonga
2023-09-25,24.8,31.16,18.67,0.0,Karonga
2023-09-26,25.35,31.82,19.34,0.0,Karonga
2023-09-27,26.16,32.7,19.84,0.0,Karonga
2023-09-28,26.06,32.41,20.34,0.0,Karonga
2023-09-29,26.27,32.49,20.21,0.0,Karonga
2023-09-30,26.69,32.73,20.86,0.0,Karonga
2023-10-01,26.43,33.32,20.44,0.0,Karonga
2023-10-02,26.02,32.56,19.65,0.0,Karonga
2023-10-03,24.75,30.38,19.91,1.9,Karonga
2023-10-04,25.12,31.5,19.15,3.48,Karonga
2023-10-05,25.76,31.58,20.0,1.13,Karonga
2023-10-06,26.08,32.11,20.28,2.88,Karonga
2023-10-07,26.54,32.85,21.18,2.05,Karonga
2023-10-08,26.5,33.83,20.36,0.0,Karonga
2023-10-09,26.3,33.59,19.66,0.0,Karonga
2023-10-10,26.26,33.1,19.9,0.0,Karonga
2023-10-11,26.21,32.54,20.93,0.0,Karonga
2023-10-12,26.72,33.3,20.33,0.0,Karonga
2023-10-13,27.88,35.34,21.05,0.0,Karonga
2023-10-14,28.27,35.83,20.69,0.0,Karonga
2023-10-15,28.59,35.26,21.51,0.45,Karonga
2023-10-16,29.24,35.29,23.93,3.09,Karonga
2023-10-17,28.62,34.49,23.12,3.69,Karonga
2023-10-18,27.39,32.4,23.49,1.75,Karonga
2023-10-19,27.31,33.01,22.66,0.47,Karonga
2023-10-20,26.91,32.82,20.8,0.28,Karonga
2023-10-21,27.59,33.89,21.67,0.05,Karonga
2023-10-22,28.24,34.84,21.68,0.0,Karonga
2023-10-23,28.16,35.4,22.06,0.0,Karonga
2023-10-24,27.76,35.39,20.13,0.0,Karonga
2023-10-25,28.7,35.3,22.17,0.0,Karonga
2023-10-26,28.68,34.78,22.42,0.0,Karonga
2023-10-27,28.62,34.12,22.44,0.0,Karonga
2023-10-28,28.51,34.75,22.78,0.0,Karonga
2023-10-29,28.75,34.74,22.53,0.0,Karonga
2023-10-30,28.57,34.68,22.28,0.01,Karonga
2023-10-31,27.78,33.38,22.71,0.02,Karonga
2023-11-01,28.22,34.4,21.86,0.01,Karonga
2023-11-02,27.87,33.84,22.33,0.76,Karonga
2023-11-03,26.81,32.6,22.49,1.85,Karonga
2023-11-04,25.92,30.28,22.47,3.0,Karonga
2023-11-05,27.18,32.95,21.62,1.19,Karonga
2023-11-06,27.84,34.32,21.85,0.92,Karonga
2023-11-07,28.2,34.6,22.26,0.35,Karonga
2023-11-08,28.65,35.07,22.06,0.01,Karonga
2023-11-09,28.2,34.82,21.38,0.0,Karonga
2023-11-10,28.47,34.52,22.48,0.07,Karonga
2023-11-11,28.44,33.79,22.9,0.09,Karonga
2023-11-12,28.56,34.68,22.73,1.76,Karonga
2023-11-13,28.29,33.48,24.24,2.08,Karonga
2023-11-14,27.08,32.44,23.17,11.18,Karonga
2023-11-15,24.01,27.28,21.17,5.64,Karonga
2023-11-16,24.97,30.83,20.23,1.28,Karonga
2023-11-17,26.05,31.86,20.88,0.18,Karonga
2023-11-18,27.39,33.51,21.49,0.01,Karonga
2023-11-19,28.02,34.26,22.26,0.04,Karonga
2023-11-20,28.84,35.42,23.23,0.06,Karonga
2023-11-21,29.11,35.61,23.19,0.01,Karonga
2023-11-22,28.74,35.02,22.69,0.49,Karonga
2023-11-23,27.57,33.64,22.82,0.98,Karonga
2023-11-24,27.37,33.66,20.86,0.04,Karonga
2023-11-25,27.78,34.1,22.29,0.15,Karonga
2023-11-26,27.75,34.11,23.27,0.26,Karonga
2023-11-27,27.75,33.97,21.65,1.32,Karonga
2023-11-28,28.17,34.85,21.6,0.61,Karonga
2023-11-29,27.36,32.42,23.32,5.62,Karonga
2023-11-30,24.92,28.36,21.74,8.76,Karonga
2023-12-01,24.53,27.67,21.9,18.21,Karonga
2023-12-02,22.53,24.7,20.8,10.52,Karonga
2023-12-03,24.27,28.51,20.68,2.75,Karonga
2023-12-04,25.31,30.21,21.48,14.33,Karonga
2023-12-05,25.35,29.43,22.11,18.85,Karonga
2023-12-06,25.82,30.59,22.4,1.25,Karonga
2023-12-07,26.4,31.04,22.91,2.47,Karonga
2023-12-08,25.57,29.28,22.88,6.91,Karonga
2023-12-09,25.63,31.46,21.0,3.8,Karonga
2023-12-10,26.31,31.24,21.93,3.74,Karonga
2023-12-11,26.65,31.83,22.76,15.54,Karonga
2023-12-12,25.79,29.26,23.07,18.05,Karonga
2023-12-13,26.6,31.72,22.38,0.91,Karonga
2023-12-14,27.24,32.6,23.1,1.72,Karonga
2023-12-15,26.96,32.51,22.61,0.46,Karonga
2023-12-16,27.1,33.18,22.01,0.25,Karonga
2023-12-17,25.83,29.37,22.94,4.22,Karonga
2023-12-18,27.64,33.31,22.89,0.44,Karonga
2023-12-19,28.09,34.46,23.17,0.73,Karonga
2023-12-20,28.2,34.01,23.34,0.56,Karonga
2023-12-21,26.41,30.11,23.93,15.51,Karonga
2023-12-22,25.75,30.17,22.75,7.51,Karonga
2023-12-23,25.43,28.29,23.37,15.18,Karonga
2023-12-24,24.12,26.67,22.11,3.68,Karonga
2023-12-25,24.83,28.77,21.67,14.72,Karonga
2023-12-26,25.44,29.69,21.8,12.8,Karonga
2023-12-27,24.86,27.78,22.93,10.43,Karonga
2023-12-28,24.15,27.22,21.96,13.21,Karonga
2023-12-29,24.56,29.12,20.56,2.16,Karonga
2023-12-30,24.2,27.22,21.34,4.76,Karonga
2023-12-31,23.99,27.01,20.94,9.01,Karonga
2024-01-01,25.01,29.6,20.23,5.56,Karonga
2024-01-02,23.81,27.11,21.58,9.79,Karonga
2024-01-03,23.39,25.48,21.49,20.24,Karonga
2024-01-04,23.21,26.04,21.22,54.9,Karonga
2024-01-05,23.67,27.65,20.54,7.55,Karonga
2024-01-06,23.56,26.82,20.85,6.98,Karonga
2024-01-07,24.19,27.7,20.81,15.61,Karonga
2024-01-08,24.22,27.46,21.82,12.64,Karonga
2024-01-09,24.6,28.22,21.8,19.38,Karonga
2024-01-10,22.79,24.6,21.3,45.11,Karonga
2024-01-11,23.4,26.99,20.89,26.74,Karonga
2024-01-12,23.49,26.64,20.4,8.17,Karonga
2024-01-13,22.9,24.69,21.47,7.97,Karonga
2024-01-14,23.85,27.66,20.97,4.72,Karonga
2024-01-15,23.49,27.07,20.75,10.92,Karonga
2024-01-16,23.73,27.82,20.54,15.81,Karonga
2024-01-17,23.46,27.03,20.56,9.64,Karonga
2024-01-18,23.95,28.45,20.37,3.99,Karonga
2024-01-19,24.45,29.19,20.22,3.5,Karonga
2024-01-20,24.01,28.14,20.56,6.02,Karonga
2024-01-21,23.9,27.84,20.91,11.89,Karonga
2024-01-22,22.91,26.27,20.77,8.92,Karonga
2024-01-23,23.5,27.02,20.44,6.03,Karonga
2024-01-24,22.01,25.33,20.44,20.51,Karonga
2024-01-25,22.4,26.0,20.29,16.95,Karonga
2024-01-26,23.57,27.81,20.06,2.0,Karonga
2024-01-27,24.09,28.03,21.48,4.34,Karonga
2024-01-28,23.95,26.37,21.9,9.18,Karonga
2024-01-29,24.32,28.59,21.54,32.86,Karonga
2024-01-30,23.05,26.12,20.59,40.02,Karonga
2024-01-31,23.37,26.7,21.06,20.11,Karonga
2024-02-01,23.64,27.35,20.2,8.02,Karonga
2024-02-02,24.05,27.79,21.0,3.56,Karonga
2024-02-03,24.39,28.19,21.22,2.38,Karonga
2024-02-04,24.24,27.28,22.07,10.39,Karonga
2024-02-05,24.79,28.47,21.06,2.2,Karonga
2024-02-06,24.87,28.89,21.58,4.44,Karonga
2024-02-07,25.36,28.62,21.91,19.11,Karonga
2024-02-08,25.09,28.03,22.57,0.95,Karonga
2024-02-09,25.49,29.54,21.89,0.5,Karonga
2024-02-10,24.08,27.17,20.72,24.85,Karonga
2024-02-11,22.96,26.66,19.81,7.45,Karonga
2024-02-12,23.56,27.13,20.7,4.18,Karonga
2024-02-13,23.62,27.6,20.08,7.2,Karonga
2024-02-14,23.04,24.99,21.5,4.69,Karonga
2024-02-15,24.18,28.33,21.41,3.99,Karonga
2024-02-16,23.95,27.48,20.72,1.66,Karonga
2024-02-17,25.12,29.89,20.54,0.36,Karonga
2024-02-18,25.26,28.99,21.21,6.36,Karonga
2024-02-19,24.25,27.04,21.9,14.34,Karonga
2024-02-20,24.73,28.89,21.58,2.08,Karonga
2024-02-21,25.31,28.67,22.03,2.9,Karonga
2024-02-22,25.22,28.37,22.85,8.24,Karonga
2024-02-23,24.21,26.16,22.84,35.93,Karonga
2024-02-24,25.76,30.12,22.23,0.85,Karonga
2024-02-25,24.7,27.41,22.63,11.52,Karonga
2024-02-26,24.92,28.44,22.05,37.41,Karonga
2024-02-27,23.82,25.84,22.39,25.62,Karonga
2024-02-28,22.69,25.46,20.38,16.24,Karonga
2024-02-29,21.34,23.87,19.9,44.95,Karonga
2024-03-01,22.41,26.38,19.13,14.0,Karonga
2024-03-02,23.15,26.42,20.28,27.9,Karonga
2024-03-03,23.42,26.21,21.3,5.89,Karonga
2024-03-04,23.39,25.75,21.57,11.99,Karonga
2024-03-05,23.82,27.32,20.7,15.35,Karonga
2024-03-06,23.25,25.47,20.9,14.2,Karonga
2024-03-07,24.35,28.27,20.37,4.18,Karonga
2024-03-08,24.58,29.29,20.81,0.11,Karonga
2024-03-09,24.46,28.86,20.98,0.35,Karonga
2024-03-10,24.91,28.42,22.28,0.97,Karonga
2024-03-11,25.07,28.61,22.36,6.3,Karonga
2024-03-12,25.44,28.83,22.28,12.1,Karonga
2024-03-13,25.43,29.31,22.12,5.51,Karonga
2024-03-14,25.34,29.03,22.66,2.86,Karonga
2024-03-15,24.81,28.72,21.69,1.83,Karonga
2024-03-16,23.5,27.02,20.18,1.17,Karonga
2024-03-17,22.86,26.77,19.28,5.15,Karonga
2024-03-18,23.0,26.69,20.26,7.89,Karonga
2024-03-19,23.39,27.27,20.22,8.26,Karonga
2024-03-20,23.54,26.2,21.36,9.27,Karonga
2024-03-21,23.37,27.18,20.57,5.34,Karonga
2024-03-22,23.27,26.66,20.69,11.91,Karonga
2024-03-23,23.2,27.06,20.19,8.25,Karonga
2024-03-24,23.07,25.0,21.37,19.58,Karonga
2024-03-25,23.33,26.86,20.99,19.78,Karonga
2024-03-26,23.41,27.07,20.68,5.11,Karonga
2024-03-27,23.8,27.53,20.7,5.0,Karonga
2024-03-28,24.12,27.67,21.49,13.14,Karonga
2024-03-29,22.86,24.46,21.66,5.53,Karonga
2024-03-30,24.18,27.99,21.18,1.11,Karonga
2024-03-31,23.06,25.27,21.84,1.44,Karonga
2024-04-01,22.33,24.12,20.68,7.34,Karonga
2024-04-02,22.78,26.75,19.34,2.51,Karonga
2024-04-03,23.3,27.2,19.38,3.43,Karonga
2024-04-04,24.18,27.46,22.02,9.85,Karonga
2024-04-05,24.04,27.33,21.71,0.92,Karonga
2024-04-06,24.34,27.77,21.81,2.03,Karonga
2024-04-07,24.79,28.31,22.46,1.1,Karonga
2024-04-08,24.26,27.48,21.69,1.95,Karonga
2024-04-09,24.82,28.3,22.17,1.39,Karonga
2024-04-10,25.02,28.66,22.33,1.65,Karonga
2024-04-11,24.4,27.58,20.88,7.25,Karonga
2024-04-12,22.53,26.07,19.55,12.02,Karonga
2024-04-13,22.22,25.21,20.54,11.07,Karonga
2024-04-14,22.12,24.96,20.19,2.35,Karonga
2024-04-15,21.92,25.52,19.51,2.45,Karonga
2024-04-16,21.78,25.56,19.02,4.99,Karonga
2024-04-17,22.11,25.88,18.77,7.99,Karonga
2024-04-18,22.48,26.01,20.1,5.77,Karonga
2024-04-19,21.85,25.68,18.97,3.79,Karonga
2024-04-20,22.04,25.92,18.91,7.25,Karonga
2024-04-21,22.69,26.68,19.33,0.9,Karonga
2024-04-22,22.36,26.32,19.69,0.2,Karonga
2024-04-23,22.85,27.2,19.49,0.75,Karonga
2024-04-24,23.06,26.97,20.32,0.7,Karonga
2024-04-25,23.27,27.15,20.32,3.88,Karonga
2024-04-26,21.62,25.2,18.65,5.94,Karonga
2024-04-27,20.27,24.58,16.49,5.98,Karonga
2024-04-28,19.11,23.48,15.53,3.28,Karonga
2024-04-29,19.48,24.1,15.53,4.7,Karonga
2024-04-30,19.77,24.86,14.76,0.94,Karonga
2024-05-01,20.54,25.54,16.13,0.76,Karonga
2024-05-02,20.93,25.94,16.9,1.02,Karonga
2024-05-03,21.34,25.74,17.85,5.92,Karonga
2024-05-04,20.58,24.16,18.37,4.61,Karonga
2024-05-05,20.94,24.85,17.64,5.28,Karonga
2024-05-06,22.08,25.93,18.98,0.37,Karonga
2024-05-07,22.05,25.8,19.04,0.01,Karonga
2024-05-08,21.42,25.63,17.69,0.03,Karonga
2024-05-09,21.67,25.61,18.42,0.03,Karonga
2024-05-10,21.77,25.76,18.94,0.02,Karonga
2024-05-11,21.55,25.73,18.41,0.0,Karonga
2024-05-12,20.99,25.45,17.71,0.0,Karonga
2024-05-13,21.14,25.65,17.35,0.0,Karonga
2024-05-14,21.62,25.85,18.13,0.0,Karonga
2024-05-15,20.95,25.24,18.12,0.0,Karonga
2024-05-16,20.21,24.44,16.92,4.62,Karonga
2024-05-17,20.46,25.23,16.38,3.96,Karonga
2024-05-18,20.79,25.45,16.71,7.1,Karonga
2024-05-19,20.94,25.42,17.67,12.19,Karonga
2024-05-20,20.07,23.9,16.95,5.76,Karonga
2024-05-21,19.92,24.42,15.82,0.27,Karonga
2024-05-22,20.63,24.72,17.23,0.0,Karonga
2024-05-23,21.29,25.75,17.39,0.0,Karonga
2024-05-24,21.11,25.34,17.85,0.0,Karonga
2024-05-25,20.58,25.13,17.23,0.0,Karonga
2024-05-26,19.81,24.58,15.78,0.0,Karonga
2024-05-27,19.61,24.55,15.67,0.0,Karonga
2024-05-28,18.3,22.93,14.78,0.0,Karonga
2024-05-29,18.51,23.61,14.11,0.0,Karonga
2024-05-30,18.87,24.12,14.16,0.0,Karonga
2024-05-31,19.69,24.91,15.14,0.0,Karonga
2024-06-01,20.43,25.91,15.72,0.0,Karonga
2024-06-02,20.78,25.97,16.41,0.0,Karonga
2024-06-03,21.32,26.3,16.9,0.0,Karonga
2024-06-04,21.42,26.84,16.57,0.0,Karonga
2024-06-05,20.76,26.32,16.3,0.16,Karonga
2024-06-06,21.14,26.23,17.68,2.1,Karonga
2024-06-07,20.78,25.76,17.02,0.95,Karonga
2024-06-08,19.97,25.27,15.54,0.66,Karonga
2024-06-09,18.97,23.22,15.89,2.6,Karonga
2024-06-10,17.47,21.51,14.13,1.88,Karonga
2024-06-11,16.58,21.45,12.7,0.05,Karonga
2024-06-12,16.59,21.84,12.47,0.02,Karonga
2024-06-13,17.38,23.21,12.55,0.02,Karonga
2024-06-14,16.96,22.85,12.14,0.0,Karonga
2024-06-15,16.42,22.38,11.47,0.08,Karonga
2024-06-16,16.57,22.64,11.68,0.14,Karonga
2024-06-17,17.1,23.08,12.3,0.19,Karonga
2024-06-18,18.22,24.26,13.05,0.2,Karonga
2024-06-19,19.76,25.4,14.46,0.39,Karonga
2024-06-20,21.02,25.92,17.51,2.53,Karonga
2024-06-21,20.44,24.9,17.21,2.65,Karonga
2024-06-22,18.81,23.91,14.85,0.89,Karonga
2024-06-23,17.78,23.16,14.07,0.41,Karonga
2024-06-24,17.52,22.63,13.59,0.87,Karonga
2024-06-25,17.39,22.59,13.59,0.13,Karonga
2024-06-26,17.78,22.99,13.2,0.11,Karonga
2024-06-27,18.66,23.28,14.45,0.21,Karonga
2024-06-28,18.59,23.28,15.28,0.17,Karonga
2024-06-29,18.27,23.74,14.3,0.05,Karonga
2024-06-30,18.2,23.69,13.38,0.11,Karonga
2024-07-01,18.93,24.24,14.15,0.1,Karonga
2024-07-02,19.22,24.53,15.06,0.13,Karonga
2024-07-03,19.57,24.92,14.71,0.06,Karonga
2024-07-04,20.15,25.48,15.94,0.12,Karonga
2024-07-05,20.31,25.97,15.86,0.05,Karonga
2024-07-06,19.36,25.31,14.8,0.01,Karonga
2024-07-07,18.34,24.86,13.44,0.0,Karonga
2024-07-08,18.81,25.01,13.37,0.0,Karonga
2024-07-09,18.82,25.82,13.29,0.0,Karonga
2024-07-10,17.73,24.61,13.18,0.0,Karonga
2024-07-11,17.2,24.11,11.46,0.0,Karonga
2024-07-12,18.81,25.6,12.73,0.0,Karonga
2024-07-13,20.31,25.58,16.42,0.0,Karonga
2024-07-14,19.25,25.46,14.68,0.0,Karonga
2024-07-15,19.66,25.84,14.89,0.0,Karonga
2024-07-16,20.06,25.77,15.97,0.0,Karonga
2024-07-17,19.2,25.53,14.34,0.0,Karonga
2024-07-18,19.24,25.45,14.14,0.0,Karonga
2024-07-19,20.04,25.92,15.94,0.0,Karonga
2024-07-20,20.33,26.5,15.49,0.0,Karonga
2024-07-21,20.34,26.72,15.43,0.0,Karonga
2024-07-22,19.9,26.82,14.81,0.0,Karonga
2024-07-23,19.39,26.41,13.94,0.0,Karonga
2024-07-24,19.25,26.08,14.07,0.0,Karonga
2024-07-25,19.55,26.37,13.72,0.0,Karonga
2024-07-26,19.27,26.28,13.35,0.0,Karonga
2024-07-27,19.2,26.12,13.62,0.0,Karonga
2024-07-28,19.57,26.53,13.75,0.0,Karonga
2024-07-29,20.34,27.35,14.56,0.0,Karonga
2024-07-30,19.94,27.23,14.31,0.0,Karonga
2024-07-31,19.51,26.52,14.09,0.0,Karonga
2024-08-01,18.8,25.41,13.03,0.0,Karonga
2024-08-02,18.91,25.64,12.92,0.0,Karonga
2024-08-03,19.18,26.49,13.43,0.0,Karonga
2024-08-04,19.43,26.71,13.75,0.0,Karonga
2024-08-05,19.97,27.74,13.78,0.0,Karonga
2024-08-06,19.98,27.07,14.22,0.0,Karonga
2024-08-07,19.93,26.93,14.45,0.0,Karonga
2024-08-08,20.1,26.88,14.36,0.0,Karonga
2024-08-09,20.17,26.8,14.36,0.0,Karonga
2024-08-10,20.85,27.35,15.93,0.0,Karonga
2024-08-11,21.05,27.53,15.65,0.0,Karonga
2024-08-12,21.35,27.84,15.87,0.0,Karonga
2024-08-13,21.68,28.01,16.4,0.0,Karonga
2024-08-14,22.19,28.93,16.55,0.0,Karonga
2024-08-15,22.75,29.42,17.36,0.0,Karonga
2024-08-16,21.15,26.76,16.73,0.0,Karonga
2024-08-17,20.9,26.9,15.76,0.0,Karonga
2024-08-18,20.91,27.35,15.52,0.0,Karonga
2024-08-19,20.91,27.24,14.7,0.01,Karonga
2024-08-20,21.04,27.0,15.69,0.05,Karonga
2024-08-21,20.73,26.64,15.37,0.06,Karonga
2024-08-22,21.07,26.93,15.7,0.05,Karonga
2024-08-23,21.11,26.61,16.78,0.02,Karonga
2024-08-24,20.14,26.05,16.21,0.0,Karonga
2024-08-25,20.08,26.63,13.91,0.0,Karonga
2024-08-26,21.22,27.6,15.12,0.0,Karonga
2024-08-27,22.79,28.94,17.13,0.0,Karonga
2024-08-28,24.36,30.55,19.23,0.0,Karonga
2024-08-29,24.55,30.69,19.79,0.22,Karonga
2024-08-30,24.58,30.09,20.22,0.25,Karonga
2024-08-31,22.92,28.61,18.7,0.25,Karonga
2024-09-01,21.99,27.36,18.8,0.53,Karonga
2024-09-02,20.85,26.46,16.4,0.18,Karonga
2024-09-03,19.97,26.7,14.67,0.0,Karonga
2024-09-04,20.08,26.82,13.98,0.0,Karonga
2024-09-05,21.54,28.4,15.11,0.0,Karonga
2024-09-06,22.74,29.13,16.77,0.0,Karonga
